Molecule ChEMBL ID,Smiles,Comment,Filepath
CHEMBL1586340,CCc1ccc(N(C(=O)c2csnn2)C(C(=O)NC(C)(C)CC)c2cccnc2)cc1,inactive,rank1_confidence-1.63.sdf
CHEMBL1522194,CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,inactive,rank1_confidence-0.91.sdf
CHEMBL1573118,O=C(OC(c1ccc(NS(=O)(=O)c2ccccc2)cc1)(C(F)(F)F)C(F)(F)F)c1ccc([N+](=O)[O-])cc1,active,rank1_confidence-2.07.sdf
CHEMBL2134918,Cc1cc(NS(=O)(=O)c2ccc(OCCNS(C)(=O)=O)cc2)no1,inactive,rank1_confidence-1.01.sdf
CHEMBL1383039,CCN(CC)S(=O)(=O)c1ccc(/C=C/C(=O)OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,inactive,rank1_confidence-1.37.sdf
CHEMBL3209703,COc1cccc(/N=C/c2nc(-c3ccccc3)oc2OC(C)=O)c1,inactive,rank1_confidence-0.70.sdf
CHEMBL1974737,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)Cn3cc(C[C@@H](C)O)nn3)CC2)nc(N2CCN(C(=O)CCCCCCCCCCNC(=O)[C@@H](CCSC)n3cc(CCO)nn3)CC2)n1,inactive,rank1_confidence-3.55.sdf
CHEMBL1307393,Cc1nc2c(sc(=S)n2Cc2ccco2)c(=O)n1CC(=O)Nc1cc(F)ccc1F,active,rank1_confidence-0.76.sdf
CHEMBL1391022,CCOc1ccc(C2=C(C=C(C#N)C#N)C(c3ccccc3)c3ccccc3O2)cc1,active,rank1_confidence-0.95.sdf
CHEMBL1537035,COc1ccc(C2CC(=O)N(CC(=O)NCC3CCCO3)c3ccccc3S2)cc1OC,inactive,rank1_confidence-0.77.sdf
CHEMBL1367314,COc1ccc(CC(=O)n2[nH]c(=O)ccc2=O)cc1OC,inactive,rank1_confidence-1.42.sdf
CHEMBL3208003,CCOc1cc(/C=N/NS(=O)(=O)c2ccccc2)ccc1OS(=O)(=O)c1ccc(C)cc1,active,rank1_confidence-1.09.sdf
CHEMBL1467528,Nc1cc(N)nc(SCC(=O)Nc2ccc3c(c2)OCCCO3)n1,inactive,rank1_confidence-0.71.sdf
CHEMBL1706896,COc1ccc(CCNc2ncnc3c2nnn3C)cc1OC,inactive,rank1_confidence-0.75.sdf
CHEMBL1367500,CCOc1ccc(-c2[nH]ncc2-c2ccccc2)c(O)c1,active,rank1_confidence-0.74.sdf
CHEMBL1877761,CCOC(=O)COc1ccc2c3c(c(=O)oc2c1)CCCC3,inactive,rank1_confidence-0.39.sdf
CHEMBL2134164,FC(F)c1nc2nc(Cl)c(Cl)[nH]c-2n1,active,rank1_confidence-0.71.sdf
CHEMBL1304102,COc1ccc(OC)c(C2=Nn3c(nnc3C3CCCCC3)SC2)c1,inactive,rank1_confidence-0.88.sdf
CHEMBL1328918,CC1(C)Cc2nc3sc4c(N(CCO)CCO)ncnc4c3cc2CO1,inactive,rank1_confidence0.11.sdf
CHEMBL1589790,COc1ccc2cc(-c3cc(C(=O)O)c4ccccc4n3)ccc2c1,active,rank1_confidence-0.90.sdf
CHEMBL2143849,Cc1ccccc1NC(=O)N(O)C1(C#N)CCCCC1,inactive,rank1_confidence-0.26.sdf
CHEMBL1871549,COc1ccc(-c2ccc(CN3C(CC(C)C)C(=O)N(Cc4cn(CC5CCCCC5)nn4)CCS3(=O)=O)cc2)cc1,active,rank1_confidence-0.81.sdf
CHEMBL1329047,CCS(=O)(=O)N1CCC(C(=O)NCc2cccc(OC)c2)CC1,inactive,rank1_confidence-1.30.sdf
CHEMBL1728550,CCCCn1c(=O)[nH]c2c(oc3ccccc32)c1=O,inactive,rank1_confidence-0.08.sdf
CHEMBL1570778,CCOC(=O)CSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCN(C(C)C)C3,inactive,rank1_confidence-1.26.sdf
CHEMBL1522257,CCC(C(=O)Nc1cc(C)nn1-c1nc(C)cc(C)n1)c1ccccc1,active,rank1_confidence-1.13.sdf
CHEMBL1405933,CCc1ccc(NC(=O)CCc2nnc3ccc(N4CCC5(CC4)OCCO5)nn23)cc1,inactive,rank1_confidence-1.17.sdf
CHEMBL1551341,CCOc1cc2sc(N3CCC(C(=O)Nc4ccc(C)cc4)CC3)nc2cc1Br,inactive,rank1_confidence-0.45.sdf
CHEMBL1898110,CCCn1c(=O)c2c(nc3n2CCS3)n(C)c1=O,inactive,rank1_confidence-0.73.sdf
CHEMBL2131489,CC(C)N1CC(=O)N2CSCC2C1=O,inactive,rank1_confidence-0.70.sdf
CHEMBL1469069,CC(=O)c1ccc(NC(=O)CSc2ccc3nnc(-c4cccnc4)n3n2)cc1,inactive,rank1_confidence-0.44.sdf
CHEMBL1537237,COCCNC(=O)CSc1ncnc2sc(-c3ccccc3)cc12,inactive,rank1_confidence-0.92.sdf
CHEMBL1488403,COc1ccc(C2c3[nH]c4ccccc4c3CCN2Cc2ccoc2)c(F)c1,active,rank1_confidence-0.89.sdf
CHEMBL1540555,O=C(O)/C=C\C(=O)O.c1ccc2c(c1)OC(CCCN1CCCCC1)c1ccccc1S2,active,rank1_confidence-0.65.sdf
CHEMBL1602070,O=S(=O)(Nc1ccc(N2CCCCC2)cc1)c1cccc2cccnc12,inactive,rank1_confidence-0.96.sdf
CHEMBL1877869,COc1ccc(CN(C)C(=O)/C=C/[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)cc1OC,inactive,rank1_confidence-1.55.sdf
CHEMBL1307180,CCSc1ccc(-c2ccco2)nn1,inactive,rank1_confidence-0.38.sdf
CHEMBL1967081,COc1cccc(/C=N/Nc2cc(-n3nc(C)cc3-c3ccccc3)ncn2)c1O,active,rank1_confidence-1.04.sdf
CHEMBL1601427,COc1cc(/C=C2\SC(=Nc3c(C)n(C)n(-c4ccccc4)c3=O)NC2=O)ccc1O,inactive,rank1_confidence-0.64.sdf
CHEMBL1865504,Cc1c(C(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)oc2ccccc12,active,rank1_confidence-1.00.sdf
CHEMBL1413805,Cc1ccc(CNc2oc(-c3ccco3)nc2C#N)cc1,inactive,rank1_confidence-0.27.sdf
CHEMBL1730738,CC(Sc1ccccn1)C(=O)Nc1ccc2c(c1)OCO2,inactive,rank1_confidence-1.92.sdf
CHEMBL1522299,O=S(=O)(c1ccc(Oc2ccc(S(=O)(=O)N(CCO)CCO)cc2)cc1)N(CCO)CCO,inactive,rank1_confidence-1.73.sdf
CHEMBL1339977,CC(C)Sc1nc2c(c(=O)n(C)c(=O)n2C)n1C,inactive,rank1_confidence-0.74.sdf
CHEMBL2135096,Nc1nc2cc(Cl)c(Br)cc2o1,inactive,rank1_confidence-0.27.sdf
CHEMBL1582440,CCCC1CC(C)(c2csc(Nc3ccc(OCC)cc3)n2)OC1=O,active,rank1_confidence-1.01.sdf
CHEMBL589670,Cl.OCCNc1nc(Nc2ccc(Br)cc2)nc2ccccc12,active,rank1_confidence-0.97.sdf
CHEMBL1563747,OCCN1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2ccc(Br)cc2)CC1,active,rank1_confidence-0.52.sdf
CHEMBL428416,O=C(NCc1ccc2c(c1)OCO2)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,inactive,rank1_confidence-0.91.sdf
CHEMBL1880186,Cc1cccc(Nc2nc(N)nc(N)c2N=O)c1,inactive,rank1_confidence-0.59.sdf
CHEMBL1304626,COc1ccc(-c2nnn(CCC(=O)O)n2)cc1,inactive,rank1_confidence0.00.sdf
CHEMBL3197337,Cc1nn(-c2ccccc2)c(C)c1/C=N/NC(=O)CSc1nc2ccccc2c(=O)n1-c1ccccc1,inactive,rank1_confidence-1.59.sdf
CHEMBL1522627,O=C(CC1CCCC1)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,active,rank1_confidence-0.28.sdf
CHEMBL1522647,CC[n+]1c(/C=C(\C)Nc2ccccc2)sc2ccccc21.[I-],inactive,rank1_confidence-1.42.sdf
CHEMBL1312379,CCSc1nc(O)c2cnn(-c3ccc(C)c(C)c3)c2n1,inactive,rank1_confidence-0.65.sdf
CHEMBL1332464,CS(=O)(=O)NCCCNc1ccc(C(F)(F)F)cc1[N+](=O)[O-],inactive,rank1_confidence-0.87.sdf
CHEMBL1472872,Cn1cncc1C#Cc1ccc2c(=O)c3ccccc3oc2c1,inactive,rank1_confidence-0.25.sdf
CHEMBL1478545,CC(C)NCCOCCSc1ccc(Cl)cc1.O=C(O)C(=O)O,active,rank1_confidence-1.27.sdf
CHEMBL1480468,CN(C)S(=O)(=O)N1CCN(c2ccc([N+](=O)[O-])c(NC3CC3)c2)CC1,inactive,rank1_confidence-0.65.sdf
CHEMBL1200812,CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,inactive,rank1_confidence-0.58.sdf
CHEMBL1881972,COc1ccc(N(C(=O)c2ccccc2C)S(=O)(=O)c2ccc(C)cc2)cc1,active,rank1_confidence-0.67.sdf
CHEMBL1598001,COc1cc2c(cc1OC)-c1cc(NC3CCCC3)nc(=O)n1CC2,inactive,rank1_confidence-0.64.sdf
CHEMBL1870424,CCC(=O)N(C)C[C@@H]1Oc2ncc(Br)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,inactive,rank1_confidence-1.45.sdf
CHEMBL1538283,CS(=O)(=O)c1ccc(-c2csc(-c3cccnc3)n2)cc1,inactive,rank1_confidence-0.48.sdf
CHEMBL1548992,COc1ccc(Nc2oc(-c3cccs3)nc2C#N)cc1,inactive,rank1_confidence-0.26.sdf
CHEMBL3191514,CCOc1ccc(/C=N/n2c(S)nnc2COc2ccccc2)cc1OC,inactive,rank1_confidence-0.62.sdf
CHEMBL1300045,NS(=O)(=O)c1ccc(NC(S)=NCc2ccc(Cl)cc2)cc1,active,rank1_confidence-0.89.sdf
CHEMBL1529869,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccco1,inactive,rank1_confidence-0.95.sdf
CHEMBL3194178,FC(F)(F)c1ccc(/N=C/c2sc(N3CCOCC3)nc2-c2ccccc2)cc1,inactive,rank1_confidence-0.27.sdf
CHEMBL1381324,CC1CCN(C(=O)c2cc3c(=O)n4ccccc4nc3s2)CC1,inactive,rank1_confidence-0.43.sdf
CHEMBL1317374,Cc1csc(=O)n1CCC(=O)OCc1nnc(-c2ccccc2)o1,inactive,rank1_confidence-0.45.sdf
CHEMBL1898206,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)Oc2c(NS(=O)(=O)c3ccccc3)cccc2C1=O,inactive,rank1_confidence-2.06.sdf
CHEMBL454843,COc1cc2c(c3oc(-c4ccccc4)cc(=O)c13)C=CC(C)(C)O2,inactive,rank1_confidence-0.40.sdf
CHEMBL1517165,Cc1ccc(C)c(N2CCN(CCCNC(=O)Cn3cccc3C(=O)c3ccccc3)CC2)c1,active,rank1_confidence-0.77.sdf
CHEMBL1323228,CCc1ccc(S(=O)(=O)Nc2cc3c(cc2N2CCOCC2)n(C)c(=O)c(=O)n3C)cc1,inactive,rank1_confidence-0.57.sdf
CHEMBL1525462,COc1ccc(C(C)=O)cc1COC(=O)c1ccc(N)c([N+](=O)[O-])c1,inactive,rank1_confidence-0.81.sdf
CHEMBL1431830,Cn1nnnc1SCC(=O)N1CCN(Cc2ccccc2)CC1,inactive,rank1_confidence-0.63.sdf
CHEMBL1518235,Cc1cccc(NC(=O)CN2C(=O)N/C(=C\c3ccccc3OCc3ccc(C(=O)O)cc3)C2=O)c1,inactive,rank1_confidence-0.65.sdf
CHEMBL3196324,C/C(=N/NC(=O)c1ccc(C(C)(C)C)cc1)c1ccccn1,active,rank1_confidence-0.71.sdf
CHEMBL1879175,COc1ccc(CC(=O)Cc2ccc(OC)c(OC)c2)cc1OC,inactive,rank1_confidence-0.73.sdf
CHEMBL3207763,Cc1cc(/C=N/O)c(C)n1-c1ccccc1,inactive,rank1_confidence-1.26.sdf
CHEMBL1427851,CCSc1nnc(NC(=O)NC(CC)(C(F)(F)F)C(F)(F)F)s1,active,rank1_confidence-0.92.sdf
CHEMBL1305056,O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1c[nH]cn1,inactive,rank1_confidence-0.78.sdf
CHEMBL1520691,COc1ccc(C(=N)NOC(=O)c2cccs2)cc1OC,inactive,rank1_confidence-0.63.sdf
CHEMBL1565582,C=CCN1C(=O)N(/C=C/C)c2cccc3cccc1c23,inactive,rank1_confidence-0.41.sdf
CHEMBL1585018,CCOC(=O)c1oc2ccccc2c1NC(=O)COc1cccc(OC)c1,inactive,rank1_confidence-0.60.sdf
CHEMBL1426530,CN(C)CCNC(=O)COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1.Cl,active,rank1_confidence-0.84.sdf
CHEMBL1310624,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)C(C)OC(=O)c1cccc(S(=O)(=O)N(C)C)c1,inactive,rank1_confidence-0.99.sdf
CHEMBL602163,CSc1oc(-c2ccccc2)nc1C(N)=O,inactive,rank1_confidence-0.73.sdf
CHEMBL1376075,COc1ccc(CN2CC(=O)N(c3cc(Cl)ccc3OC)C2=S)cc1OC,inactive,rank1_confidence-0.84.sdf
CHEMBL1329090,COc1ccc(/C=C/C(=O)Nc2ccc3nc4c(c(Nc5ccccc5OC)c3c2)CCCC4)cc1,active,rank1_confidence-0.81.sdf
CHEMBL1565213,CC(C)(C)c1ccc(-c2nnc3sc(-c4ccncc4)nn23)cc1,inactive,rank1_confidence-0.59.sdf
CHEMBL1535304,CNc1nc(-c2ccc3c(c2)CCN3C(=O)c2ccccc2C)cs1,inactive,rank1_confidence-0.68.sdf
CHEMBL1716785,COc1ccc(CN(C(=O)c2cc(=O)c3cc(C)cc(C)c3o2)C2CCS(=O)(=O)C2)cc1,inactive,rank1_confidence-0.77.sdf
CHEMBL1331493,CSc1nc(NC(C)C)nc(N2CCOCC2)n1,inactive,rank1_confidence-0.82.sdf
CHEMBL1529947,CNC(=O)c1c(NC(=O)C(C)C)sc2c1CCC2,inactive,rank1_confidence-0.65.sdf
CHEMBL1432959,CCN(CC)CCNC(=O)c1cc2cc(Br)ccc2s1,active,rank1_confidence-0.44.sdf
CHEMBL1428534,CC(NCc1ccc(S(N)(=O)=O)cc1)C(=O)Nc1cc([N+](=O)[O-])ccc1Cl,inactive,rank1_confidence-0.80.sdf
CHEMBL1342333,CC(C)Cc1nc2oc3c(O)ncnc3c2c2c1CCC2,inactive,rank1_confidence-0.56.sdf
CHEMBL1338548,Cl.Oc1nc(-c2ccccn2)cc2ccccc12,inactive,rank1_confidence-0.34.sdf
CHEMBL1490903,OC1=C2C(=Nc3ccc4ncccc4c3C2c2cccc(O)c2)CCC1,inactive,rank1_confidence-1.04.sdf
CHEMBL1389237,CCNc1nc(Cl)nc(NC2CCCCC2)n1,inactive,rank1_confidence-0.47.sdf
CHEMBL1584108,CCCCC(=O)Nc1ccc2oc(-c3cccnc3)nc2c1,inactive,rank1_confidence-0.50.sdf
CHEMBL1338141,CSc1nc2ccccn2c(=O)c1C#N,inactive,rank1_confidence-0.82.sdf
CHEMBL1446788,CCC(=O)Nc1nc2ccc3nc(C)sc3c2s1,inactive,rank1_confidence-0.63.sdf
CHEMBL1472839,Cc1ccc(OCCCC(=O)Nc2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)cc1,active,rank1_confidence-1.60.sdf
CHEMBL1884067,COc1ccc(-c2c[nH]nc2-c2ccc(O)cc2O)cc1OC,inactive,rank1_confidence-1.10.sdf
CHEMBL1412564,COc1ccc(N2CCN(CCNC(=O)C3CCN(S(=O)(=O)c4cccs4)CC3)CC2)cc1,inactive,rank1_confidence-0.66.sdf
CHEMBL1525837,CCc1ccccc1Nc1nn2c(=O)c3ccc(C(=O)NC(C)c4ccccc4)cc3nc2s1,active,rank1_confidence-0.66.sdf
CHEMBL1717970,Cc1cc(NC(=O)CSc2nc3ccsc3c(=O)n2CCCCC(=O)O)no1,inactive,rank1_confidence-0.69.sdf
CHEMBL1605590,CCCCNC(=O)c1ccc(/C=C2\Oc3ccccc3N(C)C2=O)cc1,inactive,rank1_confidence-1.20.sdf
CHEMBL2134645,CCN(CC)c1ncnc2c1ncn2[C@H]1CN(Cc2ccccc2)C[C@@H](CO)O1,inactive,rank1_confidence-0.31.sdf
CHEMBL3207972,Cc1cs/c(=N\C(=O)c2ccccc2)n1CCO,inactive,rank1_confidence-0.28.sdf
CHEMBL1418278,COc1ccc(-n2nc3c(c2NC(=O)c2c(F)cccc2Cl)C[S+]([O-])C3)cc1,inactive,rank1_confidence-0.92.sdf
CHEMBL1596444,N#Cc1c(SCC(N)=O)nc2c(c1-c1ccc(O)cc1)CCCC2,inactive,rank1_confidence-0.08.sdf
CHEMBL1539704,CCCC(=O)Nc1ccc2c(c1)nc1n2CCSC1,inactive,rank1_confidence-0.53.sdf
CHEMBL1483152,CCn1cnc2sc(C(=O)N3CCN(c4ccc(OC)cc4)CC3)c(C)c2c1=O,inactive,rank1_confidence-0.79.sdf
CHEMBL1394034,c1ccc(-n2nnnc2-c2cccnc2)cc1,inactive,rank1_confidence-0.56.sdf
CHEMBL1406366,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccccn4)CC3)ccc21,inactive,rank1_confidence-0.52.sdf
CHEMBL1559574,COc1ccc(-c2csc(Cc3nnc(N4CCOCC4)n3-c3ccccc3)n2)cc1OC,inactive,rank1_confidence-0.85.sdf
CHEMBL1351880,Cc1cccc(N=C(S)NCc2ccncc2)c1C,inactive,rank1_confidence-1.95.sdf
CHEMBL1427710,COc1ccc(N(C)C(=O)c2cc3c(Cl)nc4ccccc4c3s2)cc1,inactive,rank1_confidence-0.75.sdf
CHEMBL3197001,COc1ccc(/C=N/n2cncn2)cc1COc1ccc(NC(C)=O)cc1,inactive,rank1_confidence-0.72.sdf
CHEMBL1459937,CC1(C(=O)NC2CCCCCCC2)CCC(=O)N1Cc1ccco1,inactive,rank1_confidence-0.63.sdf
CHEMBL1308121,COc1cc2c(cc1OC)C(/C=C(\O)c1ccccc1)=NCC2,inactive,rank1_confidence-0.86.sdf
CHEMBL1309104,CC(NC(=O)COC(=O)Cc1ccsc1)C1CC2CCC1C2,inactive,rank1_confidence-0.30.sdf
CHEMBL2369271,N#C/C(=N\Nc1ccc([N+](=O)[O-])cc1)C(=N)N1CCOCC1,inactive,rank1_confidence-0.58.sdf
CHEMBL1724943,CC(NCC(=O)Nc1ccccc1C(=O)NC1CC1)c1cccc(C(F)(F)F)c1,active,rank1_confidence-0.62.sdf
CHEMBL1426765,Cc1cc(=O)n2c3ccccc3n(CC(O)CN3CCCC3)c2c1C#N,inactive,rank1_confidence-0.60.sdf
CHEMBL1316551,Cc1c(NC(=O)C(C)(C)Oc2ccc(Cl)cc2)cccc1-c1nc2ccccc2o1,active,rank1_confidence-1.25.sdf
CHEMBL1304074,COc1cc(C(=O)Nc2ccccc2N2CCN(S(C)(=O)=O)CC2)cc(OC)c1OC,inactive,rank1_confidence-0.69.sdf
CHEMBL1466010,O=C(O)c1ccc(N2C(=O)/C(=C\c3ccccc3)N=C2c2ccccc2)cc1,inactive,rank1_confidence-0.36.sdf
CHEMBL260774,CCCCCCC(=O)Nc1nc(C)c(-c2csc(Nc3cc(OC)ccc3OC)n2)s1,inactive,rank1_confidence-1.74.sdf
CHEMBL1557351,CCN(CC)CCNC1=NCCn2c1cc1cc(OC)ccc12.Cl,active,rank1_confidence-0.47.sdf
CHEMBL1580420,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)C(C)N1C(=O)NC(C)(c2ccc(Cl)cc2)C1=O,active,rank1_confidence-2.09.sdf
CHEMBL1573905,CCn1cc(CN2CCCC(C(=O)Nc3cccc(-c4cc5ccccc5[nH]4)c3)C2)c(C)n1,active,rank1_confidence-1.26.sdf
CHEMBL1456433,COc1ccc(NC(=O)Nc2nnc(N3CCC(C)CC3)s2)cc1OC,inactive,rank1_confidence-0.56.sdf
CHEMBL1301480,Cc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1.Cl,active,rank1_confidence-0.57.sdf
CHEMBL1490187,NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2cccc(Br)c2)cc1,inactive,rank1_confidence-1.18.sdf
CHEMBL3192953,C/C(=N\NC(=O)c1nc2ccccn2c1C)c1cc2ccccc2o1,inactive,rank1_confidence-0.83.sdf
CHEMBL1321064,CCOC(=O)c1cc2c(nc1N=C(S)NCc1ccccc1)CCCC2,inactive,rank1_confidence-0.58.sdf
CHEMBL1905806,COc1ccc(CN(C)C(=O)COc2cccc(-n3cnnn3)c2)cc1OC,inactive,rank1_confidence-1.23.sdf
CHEMBL1535719,COc1cccc(/C=C/C(=O)OCC(=O)NCC2CCCCC2)c1OC,inactive,rank1_confidence-0.67.sdf
CHEMBL3209630,O=C(N/N=C\c1cccnc1)c1ccc(Br)s1,inactive,rank1_confidence-0.95.sdf
CHEMBL1542432,CS(=O)(=O)N1CCC(C(=O)NCc2ccc(F)cc2Cl)CC1,inactive,rank1_confidence-0.65.sdf
CHEMBL1568550,CCOC(=O)c1nn(-c2ccccc2)c(C#N)c1N,inactive,rank1_confidence-0.66.sdf
CHEMBL1305329,Oc1nc(SCc2ccc(Cl)cc2)nc2ccsc12,inactive,rank1_confidence-0.54.sdf
CHEMBL1348811,O=C(CSC(=S)N1CCOCC1)Nc1ncc2c(n1)CCCC2=O,inactive,rank1_confidence-0.65.sdf
CHEMBL1538091,CC1CC(C)CN(S(=O)(=O)c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc2)C1,active,rank1_confidence-0.65.sdf
CHEMBL1489317,COc1ccc(OC)c(C(=O)NC(CC(N)=O)c2ccc(N3CCN(c4ccccn4)CC3)c([N+](=O)[O-])c2)c1,inactive,rank1_confidence-1.05.sdf
CHEMBL1441535,Cc1cccc(-c2nc(Nc3cccc(O)c3)c3ccccc3n2)c1,active,rank1_confidence-0.57.sdf
CHEMBL1385305,COC(=O)c1ccc(C(=O)OC)c(NC(=O)CSCc2ccc(Br)cc2)c1,active,rank1_confidence-1.61.sdf
CHEMBL1904984,O=C1NC(=O)C2(CCCCCCCCCCC2)N1,inactive,rank1_confidence-0.41.sdf
CHEMBL2141058,Cc1ncc(C)c2c([N+](=O)[O-])cccc12,inactive,rank1_confidence-0.49.sdf
CHEMBL1526942,Cc1ccc(C(=O)Oc2ccc(C(=S)N3CCOCC3)cc2)cc1,inactive,rank1_confidence-0.08.sdf
CHEMBL1609547,Cc1cc(O)oc2nnc(-c3ccccc3)c1-2,inactive,rank1_confidence-1.00.sdf
CHEMBL2000264,O=C(N/N=C/C(Cl)=C/c1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccccc1C(=O)O,inactive,rank1_confidence-0.74.sdf
CHEMBL1363343,COc1ccc(/C=C2\SC(=O)N(CC(=O)NC3C=CS(=O)(=O)C3)C2=O)cc1,inactive,rank1_confidence-0.46.sdf
CHEMBL1463835,CCOc1ncccc1C(=O)Nc1ccc(OC)c(S(=O)(=O)N2CCCCC2)c1,inactive,rank1_confidence-0.77.sdf
CHEMBL1342113,O=S(=O)(c1ccc(C2CCCCC2)cc1)N1CCN(c2ncccn2)CC1,inactive,rank1_confidence-0.81.sdf
CHEMBL3214555,C/C(=N\Cc1ccc2c(c1)OCO2)C1=C(O)c2ccccc2C1=O,inactive,rank1_confidence-1.07.sdf
CHEMBL1414049,O=C(CN1C(=O)/C(=C/c2cccc(Br)c2)SC1=S)Nc1cccnc1,inactive,rank1_confidence-0.38.sdf
CHEMBL1421785,COC(OC)c1ccnc(-c2ccc(OC(C)=O)cc2)n1,inactive,rank1_confidence-0.56.sdf
CHEMBL1476916,Cc1c(S(=O)(=O)N2CCC(C)CC2)c(=O)n(C)c(=O)n1C,inactive,rank1_confidence-0.54.sdf
CHEMBL1348969,Cc1ccc(-c2cc(-c3ccc(C)o3)nc(N)c2C#N)cc1,inactive,rank1_confidence-0.04.sdf
CHEMBL1893715,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1[nH]cnc1C(N)=O,inactive,rank1_confidence-0.69.sdf
CHEMBL1342315,COc1cc(/C=C2\C(=O)N(C)C(=S)N2C)ccc1O,inactive,rank1_confidence-0.64.sdf
CHEMBL1437888,COc1ccc(C2c3ccc4ccccc4c3Oc3ncn(CCCN(C)C)c(=N)c32)cc1,active,rank1_confidence-1.14.sdf
CHEMBL1874330,COCCn1c(SCc2ccc(C)cc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,rank1_confidence-1.43.sdf
CHEMBL1415695,CC(C)(C)OC(=O)N[C@H](C(=O)OC(C)(C)C)c1ccc(Br)cc1,active,rank1_confidence-0.71.sdf
CHEMBL1551386,CC(OC(=O)C1=COCCO1)C(=O)Nc1ncc(Cl)cc1Cl,inactive,rank1_confidence-1.02.sdf
CHEMBL1408805,CC(=O)Nc1nnc(SCc2cccc(F)c2)s1,inactive,rank1_confidence-0.83.sdf
CHEMBL1869010,COc1cccc(CN2CCC2(C)C(=O)Nc2cccc(Oc3ccccc3)c2)c1F,active,rank1_confidence-0.49.sdf
CHEMBL1492871,CCOC(=O)Cn1cc(/C=C(\C#N)C(=O)N2CCOCC2)c2ccccc21,inactive,rank1_confidence-1.25.sdf
CHEMBL1336109,CN(C)c1ccc(CNC(=O)CCc2ccc(S(=O)(=O)N3CCCCCC3)cc2)cc1,active,rank1_confidence-0.97.sdf
CHEMBL1302588,CCCc1nc(N)nc2c1C(=O)CC(C)(C)C2,inactive,rank1_confidence-0.52.sdf
CHEMBL1485914,CCn1c(=O)cc(SCC(=O)Nc2ccc(OC)c(OC)c2)c2ccccc21,inactive,rank1_confidence-0.63.sdf
CHEMBL1882095,COc1ccnc(N=CNOCc2ccc(Cl)cc2)c1C#N,inactive,rank1_confidence-0.88.sdf
CHEMBL1714057,COc1ccc(C)cc1NC(=O)CO/N=C(\N)CC(=O)NC1CCCCC1,inactive,rank1_confidence-0.96.sdf
CHEMBL2143375,CCOC1=C2[C@H](c3ccc(Cl)cc3)N(S(=O)(=O)c3ccc(C)cc3)C[C@H]2n2c(=O)n(-c3ccccc3)c(=O)n2C1,inactive,rank1_confidence-1.19.sdf
CHEMBL1462736,CCc1ccc(-c2nc(C[S+]([O-])CC(=O)NCCN3CCCCCC3)c(C)o2)cc1,active,rank1_confidence-0.49.sdf
CHEMBL1879587,COc1cc(C(=O)NC(=S)Nc2ccc3[nH]c(O)nc3c2)cc(OC)c1OC,inactive,rank1_confidence-1.53.sdf
CHEMBL1590804,O=C(Nc1ccccc1C(F)(F)F)c1cc(-c2ccc3c(c2)OCCO3)on1,inactive,rank1_confidence-0.71.sdf
CHEMBL1362612,CC(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,inactive,rank1_confidence-0.51.sdf
CHEMBL1606351,O=C(CCCc1ccccc1)Nc1cccc(C(=O)O)c1,active,rank1_confidence-1.15.sdf
CHEMBL1583505,CN(C)S(=O)(=O)c1ccc(NC(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,active,rank1_confidence-0.75.sdf
CHEMBL1869901,COc1ccc(N2CCN(c3ccc(-c4nc(-c5ccccc5C)no4)cc3[N+](=O)[O-])CC2)cc1,inactive,rank1_confidence-0.44.sdf
CHEMBL1713209,Cc1ccc(NC(=O)c2ccccc2OCc2ccc([N+](=O)[O-])cc2)nc1,inactive,rank1_confidence-0.65.sdf
